1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Precio,Mayor o Menor 5m,RSI,Pendiente RSI,Oscilador Estocastico,Pendiente Oscilador Estocastico,Nivel MACD,Pendiente Nivel MACD,IMDM,Pendiente IMDM,ICPB,Pendiente ICPB,OA,Pendiente OA,RSIR,Pendiente RSIR,Williamso,Pendiente Williams,OU,Pendiente OU,Hora,Volumen,Volumen Pendiente,Mayor o Menor 1.5m,Mayor o Menor 2.5m,Mayor o Menor 3.5m,Mayor o Menor 4.5m
0.71709,1,57.48378,15.459800000000001,74.55621,19.72379999999987,0.0003,9.999999999999972e-05,20.57073,-3.545999999999978,73.13732,190.83270000000005,0.00062,-0.00010000000000000026,71.21472,33.34050000000005,-28.99408,59.17159999999999,67.15013,22.24240000000009,13.57.57,223.407,1,1,1,1,
0.71701,1,56.46153,-10.222499999999997,73.17554,-13.80669999999995,0.00029,-9.999999999999972e-05,20.57073,0.0,59.84958,-132.8774,0.00062,0.0,69.01014,-22.04579999999993,-33.13609,-41.420100000000026,65.99433,-11.557999999999993,13.58.30,223.491,1,1,1,1,
0.71707,1,55.08617,-13.753600000000006,71.59763,-15.779100000000028,0.00029,0.0,20.57073,0.0,44.25688,-155.927,0.00062,0.0,66.04406,-29.66080000000005,-37.86982,-47.33729999999994,64.67342,-13.20910000000012,13.59.07,223.554,1,1,1,1,
0.71712,1,56.81616,17.299900000000008,73.57002,19.723900000000043,0.00029,0.0,20.57073,0.0,63.67937,194.22489999999996,0.00062,0.0,69.77495,37.30890000000002,-31.95266,59.171599999999955,66.32456,16.511400000000123,13.59.38,223.6,1,1,1,1,
0.71721,1,57.08571,2.695499999999953,73.9645,3.944800000000015,0.0003,9.999999999999972e-05,20.57073,0.0,67.48239,38.030199999999965,0.00062,0.0,70.35625,5.812999999999988,-30.76923,11.834300000000013,66.65479,3.3023000000000025,14.00.11,223.691,1,1,1,0,
0.71719,1,56.3736,-7.121099999999956,66.66667,-72.97830000000005,0.00027,-0.0002999999999999997,20.13013,-4.405999999999999,56.15015,-113.32239999999999,0.0005,-0.0012,56.03171,-143.24540000000005,-33.13609,-23.668600000000026,63.81658,-28.382100000000037,14.00.39,223.738,1,1,1,1,
0.71726,2,57.3577,9.84099999999998,68.04734,13.806700000000092,0.00028,9.999999999999972e-05,20.13013,0.0,69.07828,129.2813000000001,0.0005,0.0,58.15402,21.22310000000006,-28.99408,41.420100000000026,65.02667,12.100899999999939,14.01.08,223.806,1,1,2,0,
0.71724,1,58.68896,13.312600000000003,70.01972,19.72380000000001,0.00029,0.00010000000000000026,20.13013,0.0,87.02643,179.48149999999998,0.00051,0.00010000000000000026,61.02499,28.709699999999998,-23.07692,59.17159999999999,65.95181,9.25139999999999,14.01.43,223.893,1,0,0,2,
0.71728,2,59.07227,3.833100000000016,70.61144,5.917199999999951,0.00029,0.0,20.13013,0.0,92.29539,52.68959999999993,0.00051,0.0,61.85165,8.266599999999968,-21.30178,17.751400000000004,66.46313,5.11320000000012,14.02.20,223.928,1,2,2,2,
0.71731,2,59.57243,5.001599999999939,71.40039,7.889499999999998,0.00029,0.0,20.13013,0.0,99.24005,69.44659999999999,0.00051,0.0,62.93029,10.7864,-18.93491,23.668700000000022,67.14489,6.81759999999997,14.02.48,223.952,2,2,2,2,
0.71737,2,54.1352,-54.372299999999996,64.10256,-72.97830000000005,0.00026,-0.00030000000000000024,20.13013,0.0,31.30288,-679.3716999999999,0.00051,0.0,51.20438,-117.25909999999999,-40.8284,-218.93490000000003,60.73593,-64.0896,14.03.22,224.004,2,2,2,2,
0.71741,2,61.11675,69.81550000000006,73.9645,98.61940000000004,0.0003,0.00039999999999999996,20.29014,1.6000999999999976,121.19444,898.9155999999999,0.00052,9.999999999999918e-05,66.26075,150.5637,-11.2426,295.858,67.84024,71.04309999999991,14.03.56,224.033,2,2,2,2,
0.71729,2,59.57243,-15.443200000000061,71.40039,-25.641099999999994,0.00029,-9.999999999999972e-05,20.29014,0.0,99.24005,-219.54390000000004,0.00052,0.0,62.93029,-33.30460000000002,-18.93491,-76.92309999999999,65.68074,-21.594999999999942,14.04.30,224.08,2,2,2,2,
0.71724,2,58.81752,-7.549099999999953,70.21696,-11.834300000000013,0.00029,0.0,20.29014,0.0,88.78856,-104.51489999999993,0.00052,0.0,61.30226,-16.280300000000025,-22.48521,-35.503,64.68405,-9.96690000000001,14.04.59,224.133,2,2,2,2,
